Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID230311,230311,11,31.923,206.605,955.753,0,54,54,7.500,1,75.978,71.495,1933.517,None,None,None,None,None,None,None,-10921639,1933.517,1856,322,4771,945490,682.256,13.986,0.676,2.286
ID230309,230309,13,12.931,1125.074,944.788,0,54,54,7.500,1,75.280,77.961,1047.994,None,None,None,None,None,None,None,-10921639,1047.994,997,305,2563,512469,297.421,13.699,0.421,2.088
ID230308,230308,12,60.875,160.944,942.808,0,54,54,7.500,1,72.192,64.108,2323.004,None,None,None,None,None,None,None,-10921639,2323.004,1081,70,11306,1135949,2419.048,8.283,0.797,0.852
ID230315,230315,16,23.269,365.366,977.730,0,54,54,7.500,1,47.072,47.501,1372.941,None,None,None,None,None,None,None,-10921639,1372.941,1442,179,4453,671368,639.846,13.140,0.609,1.625
ID230313,230313,16,24.869,418.253,971.879,0,54,54,7.500,1,45.761,46.174,1481.804,None,None,None,None,None,None,None,-10921639,1481.804,1523,180,3483,724602,621.413,13.444,0.641,1.862
ID230312,230312,17,28.872,384.016,959.712,0,54,54,7.500,1,45.888,47.108,1713.016,None,None,None,None,None,None,None,-10921639,1713.016,1725,218,4286,837665,667.975,13.581,0.645,2.010
ID230319,230319,19,21.763,513.963,993.510,0,54,54,7.500,1,46.980,44.935,1169.630,None,None,None,None,None,None,None,-10921639,1169.630,1157,188,2981,571949,580.200,13.133,0.626,1.552
ID230318,230318,18,17.022,576.031,993.337,0,54,54,7.500,1,43.096,42.585,968.687,None,None,None,None,None,None,None,-10921639,968.687,1047,184,2211,473688,442.683,9.993,0.557,1.566
ID230317,230317,317,10.804,402.457,989.631,0,54,54,7.500,1,49.352,46.675,998.941,None,None,None,None,None,None,None,-10921639,998.941,973,179,2497,488482,371.868,28.500,0.318,1.298
ID230316,230316,15,21.750,443.360,984.216,0,54,54,7.500,1,49.875,46.082,1219.558,None,None,None,None,None,None,None,-10921639,1219.558,1170,179,3348,596364,540.711,13.330,0.612,1.712
ID230323,230323,15,17.940,409.578,999.037,0,54,54,7.500,1,49.642,47.219,1139.235,None,None,None,None,None,None,None,-10921639,1139.235,1155,155,3073,557086,629.455,7.971,0.441,1.108
ID230322,230322,19,19.168,541.754,995.742,0,54,54,7.500,1,45.305,44.358,1079.560,None,None,None,None,None,None,None,-10921639,1079.560,1088,153,3041,527905,540.410,13.014,0.587,1.479
ID230320,230320,317,18.197,378.149,994.285,0,54,54,7.500,1,51.517,47.636,1044.845,None,None,None,None,None,None,None,-10921639,1044.845,1031,182,3484,510929,658.170,8.642,0.510,1.072
ID230327,230327,18,19.743,594.413,1009.458,0,54,54,7.500,1,43.393,43.372,1006.495,None,None,None,None,None,None,None,-10921639,1006.495,1012,198,2870,492176,542.074,7.871,0.582,1.366
ID230326,230326,22,20.026,476.819,1004.326,0,54,54,7.500,1,47.691,46.202,1069.763,None,None,None,None,None,None,None,-10921639,1069.763,1092,166,3400,523114,663.551,8.164,0.502,1.078
ID230325,230325,20,60.479,347.518,1003.339,0,54,54,7.500,1,58.793,55.325,2163.626,None,None,None,None,None,None,None,-10921639,2163.626,540,91,13246,1058013,2892.093,8.004,0.780,0.656
ID230324,230324,25,23.253,246.514,1001.416,0,54,54,7.500,1,50.597,51.022,1320.524,None,None,None,None,None,None,None,-10921639,1320.524,1363,174,4204,645736,641.195,9.655,0.583,1.516
ID230331,230331,26,21.232,631.409,1024.723,0,54,54,7.500,1,46.773,42.421,1024.204,None,None,None,None,None,None,None,-10921639,1024.204,985,195,2937,500836,661.833,7.860,0.568,1.122
ID230330,230330,24,32.688,737.386,1023.122,0,54,54,7.500,1,57.049,82.822,1663.121,None,None,None,None,None,None,None,-10921639,1663.121,1803,106,5081,813266,1215.342,8.753,0.553,0.975
ID230329,230329,22,21.306,505.256,1021.133,0,54,54,7.500,1,48.761,46.663,1129.791,None,None,None,None,None,None,None,-10921639,1129.791,1192,174,3144,552468,624.729,10.921,0.607,1.366
ID230335,230335,25,24.495,282.569,1056.946,0,54,54,7.500,1,55.057,55.622,1545.016,None,None,None,None,None,None,None,-10921639,1545.016,1560,190,3320,755513,581.975,13.398,0.617,2.026
ID230334,230334,24,31.046,722.957,1050.295,0,54,54,7.500,1,50.249,53.489,1428.836,None,None,None,None,None,None,None,-10921639,1428.836,693,88,6174,698701,1406.261,7.928,0.518,0.694
ID230333,230333,24,26.417,742.553,1045.729,0,54,54,7.500,1,131.902,113.100,1595.571,None,None,None,None,None,None,None,-10921639,1595.571,1694,219,3968,780234,849.482,10.038,0.473,1.205
ID230339,230339,28,18.949,720.787,1065.746,0,54,54,7.500,1,173.534,43.354,1210.879,None,None,None,None,None,None,None,-10921639,1210.879,1279,175,3672,592120,716.777,8.143,0.385,0.940
ID230338,230338,27,26.849,312.124,1064.266,0,54,54,7.500,1,54.928,56.092,1442.127,None,None,None,None,None,None,None,-10921639,1442.127,1414,178,5338,705200,936.009,8.659,0.585,1.137
ID230337,230337,28,15.011,698.805,1063.751,0,54,54,7.500,1,150.399,43.219,948.505,None,None,None,None,None,None,None,-10921639,948.505,942,153,2821,463819,452.999,13.110,0.536,1.462
ID230336,230336,26,19.553,606.940,1059.992,0,54,54,7.500,1,49.720,45.573,974.507,None,None,None,None,None,None,None,-10921639,974.507,921,155,3395,476534,653.196,8.160,0.564,1.076
ID230340,230340,28,12.422,738.391,1068.446,0,54,54,7.500,1,162.840,43.838,857.577,None,None,None,None,None,None,None,-10921639,857.577,821,193,2490,419355,540.614,7.875,0.322,0.772
ID230346,230346,29,67.467,1012.687,1116.917,0,54,54,7.500,1,90.894,93.262,2875.800,None,None,None,None,None,None,None,-10921639,2875.800,1136,119,11933,1406266,3104.400,13.372,0.743,0.790
ID229890,229890,36,28.318,715.965,44.985,0,55,55,7.500,1,50.180,46.180,1400.820,None,None,None,None,None,None,None,-10921639,1400.820,1522,114,4606,685001,920.702,10.329,0.684,1.235
ID229893,229893,37,15.939,888.181,68.306,0,55,55,7.500,1,88.104,49.055,904.370,None,None,None,None,None,None,None,-10921639,904.370,647,186,3342,442237,688.979,7.599,0.401,0.752
ID229899,229899,507,19.283,946.776,93.217,0,55,55,7.500,1,101.941,52.335,1076.687,None,None,None,None,None,None,None,-10921639,1076.687,1053,173,3627,526500,789.285,7.949,0.518,0.931
ID229903,229903,37,27.651,876.499,99.193,0,55,55,7.500,1,69.108,48.186,1194.611,None,None,None,None,None,None,None,-10921639,1194.611,371,160,5983,584165,1233.064,7.494,0.534,0.675
ID229907,229907,43,25.195,933.999,132.171,0,55,55,7.500,1,96.143,50.986,1280.990,None,None,None,None,None,None,None,-10921639,1280.990,1117,192,5297,626404,995.650,13.511,0.618,0.983
ID229904,229904,507,23.290,932.456,105.001,0,55,55,7.500,1,79.763,51.219,1070.560,None,None,None,None,None,None,None,-10921639,1070.560,376,145,4796,523504,1070.782,8.015,0.499,0.666
ID229911,229911,42,21.739,881.672,151.257,0,55,55,7.500,1,101.746,47.671,1201.734,None,None,None,None,None,None,None,-10921639,1201.734,1217,141,4002,587648,880.437,8.002,0.576,0.998
ID229910,229910,42,26.100,901.133,138.757,0,55,55,7.500,1,91.973,48.806,1382.018,None,None,None,None,None,None,None,-10921639,1382.018,1316,195,5103,675807,1009.691,8.944,0.628,1.056
ID229908,229908,43,23.985,969.808,136.059,0,55,55,7.500,1,105.425,53.266,1229.364,None,None,None,None,None,None,None,-10921639,1229.364,1160,179,4356,601159,860.753,7.983,0.605,1.076
ID229923,229923,615,31.986,163.645,229.406,0,55,55,7.500,1,49.160,49.027,1665.624,None,None,None,None,None,None,None,-10921639,1665.624,1703,157,4837,814490,913.652,10.427,0.712,1.516
ID229920,229920,47,22.908,198.212,223.193,0,55,55,7.500,1,48.775,48.534,1189.372,None,None,None,None,None,None,None,-10921639,1189.372,1181,148,3341,581603,713.936,9.983,0.618,1.273
ID229925,229925,615,23.334,122.693,232.444,0,55,55,7.500,1,49.168,49.309,1479.231,None,None,None,None,None,None,None,-10921639,1479.231,1494,168,4564,723344,779.550,13.423,0.457,1.191
ID229931,229931,49,20.033,1108.374,264.572,0,55,55,7.500,1,72.959,111.170,1343.483,None,None,None,None,None,None,None,-10921639,1343.483,1322,270,3166,656963,449.962,13.708,0.547,2.112
ID229929,229929,47,26.747,88.561,249.574,0,55,55,7.500,1,49.286,49.207,1394.751,None,None,None,None,None,None,None,-10921639,1394.751,1428,136,3737,682033,755.793,9.040,0.662,1.470
ID229928,229928,46,30.924,673.543,248.840,0,55,55,7.500,1,42.401,66.540,1735.577,None,None,None,None,None,None,None,-10921639,1735.577,1821,193,5121,848697,974.242,13.329,0.724,1.496
ID229934,229934,51,32.699,677.411,275.126,0,55,55,7.500,1,41.712,49.292,1562.464,None,None,None,None,None,None,None,-10921639,1562.464,1704,156,4461,764045,964.028,10.544,0.720,1.357
ID229938,229938,51,27.075,670.312,302.797,0,55,55,7.500,1,40.305,58.939,1424.536,None,None,None,None,None,None,None,-10921639,1424.536,1494,186,3460,696598,759.965,12.835,0.701,1.545
ID229943,229943,629,24.110,682.285,329.383,0,55,55,7.500,1,67.487,39.843,1115.753,None,None,None,None,None,None,None,-10921639,1115.753,1036,150,4527,545603,859.744,8.847,0.634,1.007
ID229942,229942,57,30.142,724.666,323.712,0,55,55,7.500,1,41.544,73.982,1514.417,None,None,None,None,None,None,None,-10921639,1514.417,1664,147,5051,740550,1009.589,8.216,0.664,1.197
ID229941,229941,53,17.446,769.495,313.637,0,55,55,7.500,1,42.086,57.930,1042.274,None,None,None,None,None,None,None,-10921639,1042.274,1062,82,3336,509672,764.271,9.109,0.555,0.974
ID229940,229940,54,20.506,649.858,313.484,0,55,55,7.500,1,88.321,39.264,1031.744,None,None,None,None,None,None,None,-10921639,1031.744,1022,176,3089,504523,699.515,7.985,0.597,1.103
ID229947,229947,54,21.528,651.097,343.580,0,55,55,7.500,1,99.180,39.280,1090.389,None,None,None,None,None,None,None,-10921639,1090.389,1064,148,3611,533200,811.868,8.019,0.618,1.026
ID229946,229946,56,30.311,1094.001,336.734,0,55,55,7.500,1,70.877,110.088,1579.499,None,None,None,None,None,None,None,-10921639,1579.499,1763,205,4691,772375,1043.141,7.865,0.574,1.105
ID229945,229945,53,20.576,759.735,335.027,0,55,55,7.500,1,41.589,59.417,1197.256,None,None,None,None,None,None,None,-10921639,1197.256,1235,142,3627,585458,841.822,13.888,0.573,1.036
ID229949,229949,57,24.143,724.602,347.491,0,55,55,7.500,1,40.820,54.155,1208.930,None,None,None,None,None,None,None,-10921639,1208.930,1284,132,3789,591167,892.370,8.978,0.542,0.953
ID229948,229948,55,23.877,1031.806,346.333,0,55,55,7.500,1,58.791,71.342,1294.284,None,None,None,None,None,None,None,-10921639,1294.284,1288,187,4193,632905,968.540,7.950,0.503,0.894
ID229955,229955,63,48.359,1113.705,374.951,0,55,55,7.500,1,107.620,102.139,2115.297,None,None,None,None,None,None,None,-10921639,2115.297,837,107,9443,1034380,2160.110,7.905,0.578,0.717
ID229952,229952,629,14.424,714.379,358.501,0,55,55,7.500,1,68.258,40.016,859.243,None,None,None,None,None,None,None,-10921639,859.243,376,126,3465,420170,734.223,8.915,0.357,0.615
ID229959,229959,66,47.216,764.590,393.043,0,55,55,7.500,1,44.045,43.360,1759.851,None,None,None,None,None,None,None,-10921639,1759.851,338,45,11920,860567,2462.090,7.762,0.724,0.601
ID229958,229958,69,22.619,792.901,381.231,0,55,55,7.500,1,43.272,41.798,1136.671,None,None,None,None,None,None,None,-10921639,1136.671,1044,145,4502,555832,912.946,7.979,0.631,0.964
ID229963,229963,741,40.363,338.069,415.767,0,55,55,7.500,1,61.160,74.466,1968.648,None,None,None,None,None,None,None,-10921639,1968.648,2115,141,6081,962669,1356.163,8.893,0.665,1.159
ID229962,229962,64,32.863,257.493,413.240,0,55,55,7.500,1,96.667,41.151,1461.824,None,None,None,None,None,None,None,-10921639,1461.824,1278,126,5421,714832,1153.341,7.860,0.688,1.033
ID229961,229961,69,19.256,777.315,406.604,0,55,55,7.500,1,41.744,41.143,1154.141,None,None,None,None,None,None,None,-10921639,1154.141,1087,149,3804,564375,683.981,7.807,0.519,1.153
ID229967,229967,64,32.704,298.109,422.985,0,55,55,7.500,1,101.182,40.746,1523.990,None,None,None,None,None,None,None,-10921639,1523.990,1437,126,6259,745231,1172.909,7.868,0.712,1.081
ID229966,229966,65,11.517,1115.695,421.197,0,55,55,7.500,1,90.767,68.339,820.793,None,None,None,None,None,None,None,-10921639,820.793,811,194,2291,401368,368.661,13.347,0.399,1.270
ID229971,229971,110,37.041,32.384,430.662,0,55,55,7.500,1,52.315,44.391,1757.276,None,None,None,None,None,None,None,-10921639,1757.276,1826,136,5809,859308,1359.088,8.037,0.710,1.073
ID229970,229970,737,14.512,781.430,426.535,0,55,55,7.500,1,41.771,41.284,960.346,None,None,None,None,None,None,None,-10921639,960.346,990,168,3353,469609,628.880,8.630,0.425,0.911
ID229969,229969,736,50.008,734.057,426.577,0,55,55,7.500,1,43.742,43.703,1859.145,None,None,None,None,None,None,None,-10921639,1859.145,407,57,14546,909122,2709.367,8.518,0.759,0.592
ID229975,229975,70,21.834,769.571,442.928,0,55,55,7.500,1,41.532,40.313,1145.043,None,None,None,None,None,None,None,-10921639,1145.043,1192,133,3050,559926,654.045,9.963,0.594,1.304
ID229974,229974,71,25.670,322.536,435.119,0,55,55,7.500,1,116.665,40.654,1274.063,None,None,None,None,None,None,None,-10921639,1274.063,1254,136,4864,623017,910.992,9.281,0.646,1.097
ID286802,286802,17,-1.000,449.471,943.946,0,0,55,7.894,1,44.661,46.369,1639.155,None,None,None,None,None,None,None,-10921639,1639.155,1616,156,11473,932679,925.663,20.674,0.374,0.963
ID229972,229972,71,14.136,348.614,431.814,0,55,55,7.500,1,90.683,40.211,940.591,None,None,None,None,None,None,None,-10921639,940.591,927,141,2906,459949,614.901,8.610,0.430,0.920
ID229977,229977,737,24.691,815.861,447.966,0,55,55,7.500,1,43.051,42.536,1301.632,None,None,None,None,None,None,None,-10921639,1301.632,1326,159,5201,636498,820.854,9.639,0.635,1.231
ID229982,229982,73,15.227,772.879,478.878,0,55,55,7.500,1,42.321,40.613,1060.290,None,None,None,None,None,None,None,-10921639,1060.290,1100,128,2879,518482,521.352,8.221,0.386,1.134
ID229981,229981,70,18.018,761.710,473.073,0,55,55,7.500,1,41.681,40.172,1117.055,None,None,None,None,None,None,None,-10921639,1117.055,1165,128,2951,546240,630.470,11.021,0.442,1.086
ID229986,229986,74,15.675,786.504,494.710,0,55,55,7.500,1,41.714,41.202,968.564,None,None,None,None,None,None,None,-10921639,968.564,1002,172,2335,473628,466.352,9.136,0.522,1.425
ID229985,229985,75,34.524,369.566,492.647,0,55,55,7.500,1,40.284,69.912,1673.624,None,None,None,None,None,None,None,-10921639,1673.624,1695,122,5515,818402,1219.711,8.844,0.694,1.124
ID229984,229984,74,22.612,713.727,486.296,0,55,55,7.500,1,39.489,39.491,1151.922,None,None,None,None,None,None,None,-10921639,1151.922,1182,132,5317,563290,810.302,8.009,0.608,1.075
ID229990,229990,77,20.623,723.474,521.321,0,55,55,7.500,1,39.260,38.992,1099.867,None,None,None,None,None,None,None,-10921639,1099.867,978,144,4169,537835,944.426,7.659,0.543,0.820
ID229989,229989,75,34.049,378.528,514.691,0,55,55,7.500,1,39.321,53.505,1706.065,None,None,None,None,None,None,None,-10921639,1706.065,1754,142,5369,834266,1076.637,10.052,0.718,1.325
ID229988,229988,73,20.404,804.824,507.450,0,55,55,7.500,1,43.397,42.209,1096.196,None,None,None,None,None,None,None,-10921639,1096.196,1135,147,4397,536040,687.909,8.103,0.581,1.172
ID229995,229995,76,10.480,391.684,556.763,0,55,55,7.500,1,105.642,37.644,792.777,None,None,None,None,None,None,None,-10921639,792.777,780,141,2279,387668,317.148,14.020,0.443,1.535
ID229992,229992,77,20.822,682.324,550.953,0,55,55,7.500,1,38.454,37.806,1078.294,None,None,None,None,None,None,None,-10921639,1078.294,1106,147,3857,527286,718.897,8.311,0.573,1.093
ID229999,229999,79,14.335,898.264,621.832,0,55,55,7.500,1,58.771,45.055,956.777,None,None,None,None,None,None,None,-10921639,956.777,981,189,2824,467864,641.405,28.500,0.367,0.801
ID229996,229996,78,10.464,340.163,571.743,0,55,55,7.500,1,37.652,40.483,839.982,None,None,None,None,None,None,None,-10921639,839.982,789,303,2267,410751,262.773,16.168,0.438,1.947
ID230002,230002,79,20.549,909.387,627.638,0,55,55,7.500,1,53.088,45.885,1135.309,None,None,None,None,None,None,None,-10921639,1135.309,1202,198,3133,555166,736.458,8.439,0.471,0.988
ID230001,230001,86,22.384,320.795,623.770,0,55,55,7.500,1,43.286,37.867,1218.479,None,None,None,None,None,None,None,-10921639,1218.479,1277,160,3272,595836,686.510,9.612,0.648,1.396
ID230007,230007,84,56.505,928.672,638.534,0,55,55,7.500,1,55.025,52.272,2041.675,None,None,None,None,None,None,None,-10921639,2041.675,587,111,11471,998379,2444.220,7.852,0.764,0.724
ID230011,230011,87,30.294,521.556,663.547,0,55,55,7.500,1,97.160,85.628,1817.634,None,None,None,None,None,None,None,-10921639,1817.634,1759,614,3870,888823,613.035,16.356,0.603,2.231
ID230010,230010,86,17.440,322.692,659.004,0,55,55,7.500,1,38.922,38.018,1087.736,None,None,None,None,None,None,None,-10921639,1087.736,1114,158,2737,531903,544.615,13.114,0.536,1.395
ID230009,230009,85,26.502,362.285,646.439,0,55,55,7.500,1,122.975,90.902,1695.431,None,None,None,None,None,None,None,-10921639,1695.431,1664,163,4173,829066,738.630,16.377,0.592,1.707
ID230008,230008,82,41.927,470.314,641.495,0,55,55,7.500,1,49.409,76.151,2451.106,None,None,None,None,None,None,None,-10921639,2451.106,2402,210,5115,1198591,791.032,13.866,0.632,2.400
ID230014,230014,91,12.995,333.465,676.126,0,55,55,7.500,1,44.438,38.112,976.112,None,None,None,None,None,None,None,-10921639,976.112,1012,163,2637,477319,528.895,13.711,0.399,1.053
ID230013,230013,88,14.585,356.280,670.135,0,55,55,7.500,1,45.771,38.182,1064.276,None,None,None,None,None,None,None,-10921639,1064.276,1076,144,3020,520431,498.856,14.592,0.394,1.206
ID230012,230012,90,25.139,305.832,669.502,0,55,55,7.500,1,41.562,37.943,1320.258,None,None,None,None,None,None,None,-10921639,1320.258,1306,121,4134,645606,801.170,9.494,0.637,1.283
ID230019,230019,91,17.200,314.734,706.490,0,55,55,7.500,1,47.033,38.753,1274.509,None,None,None,None,None,None,None,-10921639,1274.509,1264,175,3044,623235,511.782,13.905,0.463,1.576
ID230018,230018,839,16.705,312.655,701.350,0,55,55,7.500,1,48.826,38.626,1278.732,None,None,None,None,None,None,None,-10921639,1278.732,1270,160,3149,625300,547.241,13.790,0.466,1.485
ID230017,230017,90,10.794,253.685,693.271,0,55,55,7.500,1,43.008,38.476,955.121,None,None,None,None,None,None,None,-10921639,955.121,991,148,3093,467054,683.509,8.042,0.160,0.386
ID230016,230016,89,88.414,240.010,685.845,0,55,55,7.500,1,47.769,44.928,3413.840,None,None,None,None,None,None,None,-10921639,3413.840,2205,56,14724,1669368,3297.908,9.207,0.788,0.912
ID230023,230023,839,16.287,285.763,727.542,0,55,55,7.500,1,48.327,38.712,993.521,None,None,None,None,None,None,None,-10921639,993.521,994,179,2481,485832,427.088,13.145,0.577,1.702
ID230021,230021,93,42.750,1002.959,714.156,0,55,55,7.500,1,132.164,124.840,2015.108,None,None,None,None,None,None,None,-10921639,2015.108,2119,91,6316,985388,1426.218,9.145,0.750,1.211
ID230020,230020,92,60.120,369.276,708.404,0,55,55,7.500,1,47.834,49.440,2292.558,None,None,None,None,None,None,None,-10921639,2292.558,1174,79,10358,1121061,2300.326,8.449,0.811,0.893
ID230027,230027,100,39.726,963.510,745.752,0,55,55,7.500,1,121.933,110.816,1659.262,None,None,None,None,None,None,None,-10921639,1659.262,1631,76,5855,811379,1348.720,10.104,0.716,1.027
ID230025,230025,95,54.032,249.445,730.689,0,55,55,7.500,1,50.706,46.945,2188.683,None,None,None,None,None,None,None,-10921639,2188.683,746,50,12910,1070266,2527.444,8.415,0.803,0.772
ID230029,230029,98,19.394,272.207,754.624,0,55,55,7.500,1,41.454,40.691,1039.857,None,None,None,None,None,None,None,-10921639,1039.857,1061,134,3311,508490,596.516,7.971,0.536,1.217
ID230028,230028,99,42.354,1037.461,748.462,0,55,55,7.500,1,77.499,109.317,1985.151,None,None,None,None,None,None,None,-10921639,1985.151,2045,112,6619,970739,1504.593,8.712,0.735,1.118
ID230035,230035,1,20.862,303.977,805.037,0,55,55,7.500,1,43.364,40.374,1236.456,None,None,None,None,None,None,None,-10921639,1236.456,1198,157,3229,604627,606.583,10.304,0.550,1.446
ID230034,230034,103,29.811,206.270,797.846,0,55,55,7.500,1,41.982,49.325,1672.824,None,None,None,None,None,None,None,-10921639,1672.824,1649,165,3685,818011,661.539,13.237,0.639,1.972
ID230033,230033,104,47.088,443.768,796.531,0,55,55,7.500,1,59.526,102.155,2487.832,None,None,None,None,None,None,None,-10921639,2487.832,2657,161,7050,1216550,1522.862,10.344,0.723,1.371
ID230032,230032,98,23.255,261.571,786.421,0,55,55,7.500,1,43.339,40.311,1131.689,None,None,None,None,None,None,None,-10921639,1131.689,1182,157,4273,553396,784.238,8.891,0.630,1.116
ID230039,230039,1,20.975,360.893,820.472,0,55,55,7.500,1,43.990,40.401,1129.339,None,None,None,None,None,None,None,-10921639,1129.339,1140,170,4223,552247,645.270,8.153,0.617,1.335
ID230038,230038,3,17.822,299.647,820.902,0,55,55,7.500,1,42.767,41.092,994.990,None,None,None,None,None,None,None,-10921639,994.990,972,141,3395,486550,690.128,8.378,0.442,0.883
ID230037,230037,106,31.076,1029.322,811.730,0,55,55,7.500,1,65.677,88.951,1631.472,None,None,None,None,None,None,None,-10921639,1631.472,1628,194,4103,797790,1084.150,9.935,0.650,1.186
ID230036,230036,101,34.091,1063.427,808.455,0,55,55,7.500,1,66.256,95.896,1621.673,None,None,None,None,None,None,None,-10921639,1621.673,1733,119,4762,792998,1105.576,10.845,0.679,1.187
ID230042,230042,2,54.443,443.831,844.251,0,55,55,7.500,1,97.421,107.669,2624.930,None,None,None,None,None,None,None,-10921639,2624.930,2777,138,8519,1283591,1755.570,10.104,0.783,1.313
ID230041,230041,3,20.157,330.476,835.594,0,55,55,7.500,1,42.319,41.065,1087.444,None,None,None,None,None,None,None,-10921639,1087.444,1087,139,3316,531760,631.431,10.711,0.625,1.325
ID230040,230040,253,33.408,238.526,822.448,0,55,55,7.500,1,46.546,64.881,1886.644,None,None,None,None,None,None,None,-10921639,1886.644,1851,240,4580,922569,645.638,13.478,0.709,2.425
ID230046,230046,0,42.549,233.050,857.795,0,55,55,7.500,1,48.029,62.247,2208.605,None,None,None,None,None,None,None,-10921639,2208.605,2168,208,5187,1080008,878.338,13.320,0.712,2.091
ID230045,230045,7,18.012,308.378,853.626,0,55,55,7.500,1,44.971,41.845,1060.276,None,None,None,None,None,None,None,-10921639,1060.276,1010,165,2982,518475,498.725,13.138,0.600,1.594
ID230051,230051,6,24.362,198.083,884.945,0,55,55,7.500,1,45.761,63.380,1500.342,None,None,None,None,None,None,None,-10921639,1500.342,1430,498,3069,733667,427.706,13.788,0.627,2.704
ID230049,230049,7,15.863,278.861,876.796,0,55,55,7.500,1,46.074,43.855,962.053,None,None,None,None,None,None,None,-10921639,962.053,975,179,2601,470444,515.175,10.388,0.524,1.285
ID230048,230048,5,15.329,351.377,873.028,0,55,55,7.500,1,44.072,42.405,884.820,None,None,None,None,None,None,None,-10921639,884.820,853,140,2653,432677,583.499,8.395,0.473,0.974
ID230055,230055,9,32.139,200.900,922.227,0,55,55,7.500,1,54.014,66.630,1821.712,None,None,None,None,None,None,None,-10921639,1821.712,1789,232,4528,890817,635.721,13.789,0.641,2.239
ID230054,230054,5,17.563,392.755,896.537,0,55,55,7.500,1,44.374,42.769,983.258,None,None,None,None,None,None,None,-10921639,983.258,1004,164,2974,480813,580.391,8.778,0.548,1.199
ID230053,230053,13,9.046,1130.300,894.681,0,55,55,7.500,1,68.595,72.110,853.851,None,None,None,None,None,None,None,-10921639,853.851,839,351,1579,417533,218.548,15.020,0.365,2.089
ID230059,230059,13,13.365,1124.570,944.912,0,55,55,7.500,1,76.589,79.724,1057.562,None,None,None,None,None,None,None,-10921639,1057.562,1023,320,2147,517148,296.215,13.697,0.429,2.145
ID230058,230058,12,55.461,160.997,942.827,0,55,55,7.500,1,72.325,64.213,2354.174,None,None,None,None,None,None,None,-10921639,2354.174,1818,92,8983,1151191,2166.643,9.444,0.800,0.966
ID230056,230056,8,34.354,239.541,930.396,0,55,55,7.500,1,63.194,67.548,1842.350,None,None,None,None,None,None,None,-10921639,1842.350,1772,222,4275,900909,761.618,14.042,0.701,1.994
ID230063,230063,16,25.928,419.232,972.239,0,55,55,7.500,1,45.603,46.223,1476.616,None,None,None,None,None,None,None,-10921639,1476.616,1500,179,3325,722065,619.040,13.322,0.630,1.844
ID230062,230062,17,28.810,381.583,959.678,0,55,55,7.500,1,45.918,47.425,1759.812,None,None,None,None,None,None,None,-10921639,1759.812,1737,204,3900,860548,653.616,13.544,0.653,2.127
ID230061,230061,11,33.609,205.474,955.201,0,55,55,7.500,1,79.391,74.301,2004.045,None,None,None,None,None,None,None,-10921639,2004.045,1943,632,4099,979978,687.102,14.388,0.713,2.428
ID230067,230067,317,10.801,403.285,988.652,0,55,55,7.500,1,49.247,46.663,985.716,None,None,None,None,None,None,None,-10921639,985.716,989,176,1941,482015,348.550,13.187,0.323,1.382
ID230066,230066,15,21.117,443.048,984.172,0,55,55,7.500,1,49.896,46.145,1188.638,None,None,None,None,None,None,None,-10921639,1188.638,1154,187,2736,581244,527.266,13.074,0.603,1.696
ID230065,230065,16,22.937,365.403,978.631,0,55,55,7.500,1,47.121,47.593,1428.137,None,None,None,None,None,None,None,-10921639,1428.137,1440,162,3823,698359,668.564,13.359,0.610,1.619
ID230070,230070,18,18.140,575.925,993.605,0,55,55,7.500,1,42.935,42.861,1005.045,None,None,None,None,None,None,None,-10921639,1005.045,1080,178,2620,491467,492.003,9.995,0.573,1.488
ID230069,230069,19,22.034,513.796,993.762,0,55,55,7.500,1,47.059,44.922,1158.785,None,None,None,None,None,None,None,-10921639,1158.785,1155,183,3235,566646,575.873,13.122,0.624,1.546
ID230068,230068,317,17.734,378.306,993.850,0,55,55,7.500,1,51.278,47.661,1052.867,None,None,None,None,None,None,None,-10921639,1052.867,1051,139,3479,514852,650.190,8.151,0.474,1.042
ID230075,230075,20,60.855,347.760,1003.897,0,55,55,7.500,1,58.953,55.485,2249.497,None,None,None,None,None,None,None,-10921639,2249.497,670,84,11573,1100004,2569.154,7.938,0.787,0.771
ID230074,230074,25,22.754,246.666,1002.827,0,55,55,7.500,1,50.757,51.292,1303.644,None,None,None,None,None,None,None,-10921639,1303.644,1388,189,3220,637482,624.314,10.352,0.587,1.544
ID230073,230073,15,17.366,409.206,998.878,0,55,55,7.500,1,49.577,47.022,1114.311,None,None,None,None,None,None,None,-10921639,1114.311,1107,148,3378,544898,619.194,8.004,0.433,1.088
